case_id,query_id,query_name,site,reference_type,method,y_true,y_pred
18,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,0
19,10,骨盤骨折+創外固定,tohoku,doctor,bm25,1,0
20,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,1
21,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,1
22,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,1
23,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,1
24,10,骨盤骨折+創外固定,tohoku,doctor,bm25,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,0
26,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,0
27,10,骨盤骨折+創外固定,tohoku,doctor,bm25,1,1
28,10,骨盤骨折+創外固定,tohoku,doctor,bm25,1,1
29,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,0
30,10,骨盤骨折+創外固定,tohoku,doctor,bm25,0,1
1,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
2,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,1,0
3,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
4,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,1,0
5,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
6,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,1,1
7,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
8,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
9,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
10,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
11,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
12,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
13,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
14,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
15,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
16,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
17,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
18,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
19,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,1,1
20,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
21,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
22,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
23,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
24,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
26,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
27,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,1,1
28,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,1,0
29,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,1
30,10,骨盤骨折+創外固定,tohoku,doctor,GPT-OSS-20B,0,0
1,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
2,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,1,1
3,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
4,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,1,0
5,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
6,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,1,0
7,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
8,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
9,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
10,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
11,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
12,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
13,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
14,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
15,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
16,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
17,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
18,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
19,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,1,1
20,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
21,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
22,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
23,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
24,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
26,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
27,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,1,1
28,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,1,0
29,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,0
30,10,骨盤骨折+創外固定,tohoku,doctor,CALM3-22B,0,1
1,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
2,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,1,1
3,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
4,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,1,1
5,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
6,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,1,1
7,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
8,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
9,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
10,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
11,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
12,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
13,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
14,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
15,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
16,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
17,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
18,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
19,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,1,1
20,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
21,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
22,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
23,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
24,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
26,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,1
27,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,1,0
28,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,1,1
29,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
30,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-32B,0,0
1,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
2,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,1,1
3,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
4,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,1,1
5,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
6,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,1,1
7,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
8,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
9,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
10,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
11,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
12,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
13,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
14,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
15,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
16,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
17,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
18,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
19,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,1,1
20,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
21,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
22,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
23,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
24,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,1
26,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
27,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,1,1
28,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,1,1
29,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
30,10,骨盤骨折+創外固定,tohoku,doctor,DeepSeek-70B,0,0
1,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
2,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,1,0
3,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
4,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
5,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
6,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
7,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
8,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
9,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
10,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
11,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
12,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
13,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
14,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
15,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
16,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
17,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
18,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
19,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
20,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
21,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
22,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
23,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
24,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
26,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
27,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,1,0
28,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,1,0
29,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
30,10,骨盤骨折+創外固定,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
1,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
2,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,1,1
3,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
4,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,1,1
5,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,1
6,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,1,1
7,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
8,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
9,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
10,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
11,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
12,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
13,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
14,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
15,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
16,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
17,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,1
18,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,1
19,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,1,1
20,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,1
21,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
22,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
23,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
24,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,1
26,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
27,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,1,1
28,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,1,1
29,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
30,10,骨盤骨折+創外固定,tohoku,doctor,MedLLM-72B,0,0
1,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
2,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,1,1
3,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
4,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,1,1
5,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
6,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,1,1
7,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
8,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
9,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
10,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
11,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
12,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
13,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
14,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
15,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,1
16,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
17,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
18,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
19,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,1,1
20,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,1
21,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
22,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
23,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,1
24,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,1,1
25,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
26,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
27,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,1,1
28,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,1,1
29,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,0
30,10,骨盤骨折+創外固定,tohoku,doctor,ensembled,0,1
1,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
2,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
3,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
4,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,1,0
5,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
6,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,1,0
7,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,1,0
8,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
9,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,1,1
10,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
11,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
12,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
13,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
14,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
15,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
16,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
17,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
18,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
19,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
20,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
21,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,1,0
22,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
23,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
24,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
25,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
26,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
27,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
28,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
29,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,1
30,11,骨盤骨折+IVR,tohoku,doctor,keyword_search,0,0
1,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
2,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
3,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
4,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,1,1
5,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
6,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,1,0
7,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,1,1
8,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
9,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,1,1
10,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
11,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
12,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
13,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
14,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
15,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
16,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
17,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
18,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
19,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
20,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
21,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,1,0
22,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
23,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
24,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
25,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
26,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
27,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
28,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
29,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,0
30,11,骨盤骨折+IVR,tohoku,doctor,semantic_search,0,1
1,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
2,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
3,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
4,11,骨盤骨折+IVR,tohoku,doctor,bm25,1,0
5,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
6,11,骨盤骨折+IVR,tohoku,doctor,bm25,1,1
7,11,骨盤骨折+IVR,tohoku,doctor,bm25,1,1
8,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
9,11,骨盤骨折+IVR,tohoku,doctor,bm25,1,0
10,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
11,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
12,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
13,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
14,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
15,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
16,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
17,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
18,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
19,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
20,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
21,11,骨盤骨折+IVR,tohoku,doctor,bm25,1,0
22,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
23,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
24,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
25,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,0
26,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
27,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
28,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
29,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
30,11,骨盤骨折+IVR,tohoku,doctor,bm25,0,1
1,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
2,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
3,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
4,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,1,1
5,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
6,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,1,1
7,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,1,1
8,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
9,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,1,1
10,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
11,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
12,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
13,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
14,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
15,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
16,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
17,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
18,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
19,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
20,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
21,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,1,1
22,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
23,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
24,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
25,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
26,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
27,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
28,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
29,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,0
30,11,骨盤骨折+IVR,tohoku,doctor,GPT-OSS-20B,0,1
1,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
2,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
3,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
4,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,1,0
5,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
6,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,1,1
7,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,1,1
8,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
9,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,1,1
10,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
11,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
12,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
13,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
14,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
15,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
16,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
17,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
18,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
19,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
20,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
21,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,1,0
22,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,0
23,11,骨盤骨折+IVR,tohoku,doctor,CALM3-22B,0,1
